&XXXXXX;XXXXX ;XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX ;XXXXXXXXXX ;XXX ;X;
&      ;CODIGO;NOME: Usina, Barra e Tipo de Usina       ;PMAX       ;FCAP;C;
&XXXXXX;XXXXX ;XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX ;XXXXXXXXXX ;XXX ;X;
EOLICA ;  246 ;A6UJA _Jaguari_02104_PCH                 ;      9999 ;1.0 ;0; 
EOLICA ;  247 ;A6USG _Salto Grande_02104_PCH            ;      9999 ;1.0 ;0; 
EOLICA ;  248 ;A4UDO _Dourados_02105_PCH                ;      9999 ;1.0 ;0; 
EOLICA ;  249 ;A4UCH _Chibarro_02107_PCH                ;      9999 ;1.0 ;0; 
EOLICA ;  250 ;A6ZANI_ZANIN_02107_UTE                   ;      9999 ;1.0 ;0; 
EOLICA ;  251 ;A6UTS _Tres Saltos_02113_UHE             ;      9999 ;1.0 ;0; 
EOLICA ;  252 ;A4SAOI_SAO MARTINHO ENERGIA_02137_UTE    ;      9999 ;1.0 ;0; 
EOLICA ;  253 ;A4SAOM_SAO MARTINHO_02137_UTE            ;      9999 ;1.0 ;0; 
EOLICA ;  254 ;A6YSD _SANTA ADELIA_02137_UTE            ;      9999 ;1.0 ;0; 
EOLICA ;  255 ;A4LOBO_SALTO DO LOBO_02150_CGH           ;      9999 ;1.0 ;0; 
EOLICA ;  256 ;A6ULE _Lencois_02165_PCH                 ;      9999 ;1.0 ;0; 
EOLICA ;  257 ;A4CLE _CLEALCO QUEIROZ_02166_UTE         ;      9999 ;1.0 ;0; 
EOLICA ;  258 ;A4ESTR_ESTER_02198_UTE                   ;      9999 ;1.0 ;0; 
EOLICA ;  259 ;A4GALV_GALVANI_02217_UTE                 ;      9999 ;1.0 ;0; 
EOLICA ;  260 ;A4LQUE_LUIZ QUEIROZ_02224_PCH            ;      9999 ;1.0 ;0; 
EOLICA ;  261 ;A4PRCC_Piracicaba (Boyes)_02224_PCH      ;      9999 ;1.0 ;0; 
EOLICA ;  262 ;A4RHOI_RHODIA PAULINIA_02231_UTE         ;      9999 ;1.0 ;0; 
EOLICA ;  263 ;A6USO _Socorro_02239_UHE                 ;      9999 ;1.0 ;0; 
EOLICA ;  264 ;A4TANQ_TANQUINHO_02241_UFV               ;      9999 ;1.0 ;0; 
EOLICA ;  265 ;A6UES _Esmeril_02254_PCH                 ;      9999 ;1.0 ;0; 
EOLICA ;  266 ;A4SAOR_SAO FRANCISCO_02256_UTE           ;      9999 ;1.0 ;0; 
EOLICA ;  267 ;A4BBU _BURITI_02262_UTE                  ;      9999 ;1.0 ;0; 
EOLICA ;  268 ;A4UBU _Buritis_02272_UHE                 ;      9999 ;1.0 ;0; 
EOLICA ;  269 ;A6USJ _SAO JOAQUIM_02275_PCH             ;      9999 ;1.0 ;0; 
EOLICA ;  270 ;A4UEC _Eloy Chaves_02276_PCH             ;      9999 ;1.0 ;0; 
EOLICA ;  271 ;A4GUAT_GUATAPARA_02285_UTE               ;      9999 ;1.0 ;0; 
EOLICA ;  272 ;A4LWAC_Lwarcel_02298_UTE                 ;      9999 ;1.0 ;0; 
EOLICA ;  273 ;A4SANC_SANTA CANDIDA I_02303_UTE         ;      9999 ;1.0 ;0; 
EOLICA ;  274 ;A4SANN_SANTA CANDIDA II_02303_UTE        ;      9999 ;1.0 ;0; 
EOLICA ;  275 ;A6YJC _Sao Jose Colina_02313_UTE         ;      9999 ;1.0 ;0; 
EOLICA ;  276 ;A4PITN_PITANGUEIRAS_02329_UTE            ;      9999 ;1.0 ;0; 
EOLICA ;  277 ;A6USMB_MB_02335_UTE                      ;      9999 ;1.0 ;0; 
EOLICA ;  278 ;A4FEIO_FEIXOS_02336_PCH                  ;      9999 ;1.0 ;0; 
EOLICA ;  279 ;A4CAJU_CAJURU_02343_CGH                  ;      9999 ;1.0 ;0; 
EOLICA ;  280 ;A4ITVA_ITAIPAVA_02343_PCH                ;      9999 ;1.0 ;0; 
EOLICA ;  281 ;D2CHAM_Chamine_02350_PCH                 ;      9999 ;1.0 ;0; 
EOLICA ;  282 ;D2GNA _Guaricana_02352_UHE               ;      9999 ;1.0 ;0; 
EOLICA ;  283 ;D2CURI_Curitiba Energia_02413_UTE        ;      9999 ;1.0 ;0; 
EOLICA ;  284 ;D2CAST_Castro_02418_PCH                  ;      9999 ;1.0 ;0; 
EOLICA ;  285 ;D2PULO_Pulo_02418_PCH                    ;      9999 ;1.0 ;0; 
EOLICA ;  286 ;D2CALD_Caldeira 6 Kairos_02428_UTE       ;      9999 ;1.0 ;0; 
EOLICA ;  287 ;D2MARU_Marumbi_02433_CGH                 ;      9999 ;1.0 ;0; 
EOLICA ;  288 ;D2PESQ_Pesqueiro_02435_PCH               ;      9999 ;1.0 ;0; 
EOLICA ;  289 ;D2STCL_Salto Claudelino_02442_CGH        ;      9999 ;1.0 ;0; 
EOLICA ;  290 ;D2CONT_Contestado_02443_PCH              ;      9999 ;1.0 ;0; 
EOLICA ;  291 ;D2CORO_Coronel Araujo_02443_PCH          ;      9999 ;1.0 ;0; 
EOLICA ;  292 ;D2DASP_Das Pedras_02443_PCH              ;      9999 ;1.0 ;0; 
EOLICA ;  293 ;D2ROND_Rondinha_02443_PCH                ;      9999 ;1.0 ;0; 
EOLICA ;  294 ;D2VICT_Victor Baptista Adami (_02443_PCH ;      9999 ;1.0 ;0; 
EOLICA ;  295 ;D2CAV _Cavernoso_02448_PCH               ;      9999 ;1.0 ;0; 
EOLICA ;  296 ;D2DALB_Dalba_02448_CGH                   ;      9999 ;1.0 ;0; 
EOLICA ;  297 ;D2SALS_Salto Sao Pedro_02449_CGH         ;      9999 ;1.0 ;0; 
EOLICA ;  298 ;D2SCUR_Salto Curucaca_02449_UHE          ;      9999 ;1.0 ;0; 
EOLICA ;  299 ;D2BARR_Barra_02454_UHE                   ;      9999 ;1.0 ;0; 
EOLICA ;  300 ;D2COVO_Covo_02454_PCH                    ;      9999 ;1.0 ;0; 
EOLICA ;  301 ;D2DRJ _Derivacao do Rio Jordao_02454_PCH ;      9999 ;1.0 ;0; 
EOLICA ;  302 ;D2FNP _Fundao I_02454_PCH                ;      9999 ;1.0 ;0; 
EOLICA ;  303 ;D2PSCL_Santa Clara I_02454_PCH           ;      9999 ;1.0 ;0; 
EOLICA ;  304 ;D2REIN_Reinhofer_02454_CGH               ;      9999 ;1.0 ;0; 
EOLICA ;  305 ;D2TIGR_Tigre_02454_PCH                   ;      9999 ;1.0 ;0; 
EOLICA ;  306 ;D2MEL _Melissa_02456_CGH                 ;      9999 ;1.0 ;0; 
EOLICA ;  307 ;D2SALN_Salto Natal_02461_PCH             ;      9999 ;1.0 ;0; 
EOLICA ;  308 ;D2MOU _Mourao I_02471_UHE                ;      9999 ;1.0 ;0; 
EOLICA ;  309 ;D2SALT_Salto Bandeirantes_02484_PCH      ;      9999 ;1.0 ;0; 
EOLICA ;  310 ;A1USSU_Suica_02601_UHE                   ;      9999 ;1.0 ;0; 
EOLICA ;  311 ;A1USRB_Rio Bonito_02602_PCH              ;      9999 ;1.0 ;0; 
EOLICA ;  312 ;A1ARC _Aracruz_02612_UTE                 ;      9999 ;1.0 ;0; 
EOLICA ;  313 ;A1ILHA_Ilha da Luz_02616_PCH             ;      9999 ;1.0 ;0; 
EOLICA ;  314 ;A1USJU_Jucu_02622_PCH                    ;      9999 ;1.0 ;0; 
EOLICA ;  315 ;A1USMF_Muniz Freire_02623_UHE            ;      9999 ;1.0 ;0; 
EOLICA ;  316 ;A1UTSJ_Sao Joao_02623_PCH                ;      9999 ;1.0 ;0; 
EOLICA ;  317 ;A1UVSA_Vicosa_02623_PCH                  ;      9999 ;1.0 ;0; 
EOLICA ;  318 ;A1USFR_Fruteiras_02631_PCH               ;      9999 ;1.0 ;0; 
EOLICA ;  319 ;A1JOAO_Joao Neiva_02647_UTE              ;      9999 ;1.0 ;0; 
EOLICA ;  320 ;A1TABO_Tabocas_02675_CGH                 ;      9999 ;1.0 ;0; 
EOLICA ;  321 ;A1CACH_Cachoeira da Onca_02676_CGH       ;      9999 ;1.0 ;0; 
EOLICA ;  322 ;A1FM4 _Fumaca IV_02687_PCH               ;      9999 ;1.0 ;0; 
EOLICA ;  323 ;A1USAG_Alegre_02687_PCH                  ;      9999 ;1.0 ;0; 
EOLICA ;  324 ;D4ALTI_Alto Irani_02702_PCH              ;      9999 ;1.0 ;0; 
EOLICA ;  325 ;D4ARVO_Arvoredo_02702_PCH                ;      9999 ;1.0 ;0; 
EOLICA ;  326 ;D4PLAN_Plano Alto_02702_PCH              ;      9999 ;1.0 ;0; 
EOLICA ;  327 ;D4SANL_Santa Laura_02703_PCH             ;      9999 ;1.0 ;0; 
EOLICA ;  328 ;D4FLOR_Flor do Sertao_02705_PCH          ;      9999 ;1.0 ;0; 
EOLICA ;  329 ;D4ALTE_Alto Benedito Novo I_02716_PCH    ;      9999 ;1.0 ;0; 
EOLICA ;  330 ;D4AGUT_Aguti_02717_PCH                   ;      9999 ;1.0 ;0; 
EOLICA ;  331 ;D4SAOS_Sao Sebastiao_02717_PCH           ;      9999 ;1.0 ;0; 
EOLICA ;  332 ;D4SAOV_Sao Valentim_02717_PCH            ;      9999 ;1.0 ;0; 
EOLICA ;  333 ;D4RUDF_RUDOLF LINDNER_02720_CGH          ;      9999 ;1.0 ;0; 
EOLICA ;  334 ;D4SATB_Salto do Timbo_02722_CGH          ;      9999 ;1.0 ;0; 
EOLICA ;  335 ;D4PINH_Pinhal_02730_CGH                  ;      9999 ;1.0 ;0; 
EOLICA ;  336 ;D5RANC_Rancho Grande Ger_02730_CGH       ;      9999 ;1.0 ;0; 
EOLICA ;  337 ;D4BARR_Barra Carneiro_02731_CGH          ;      9999 ;1.0 ;0; 
EOLICA ;  338 ;D4BOMR_Bom Retiro Chapeco_02731_CGH      ;      9999 ;1.0 ;0; 
EOLICA ;  339 ;D4INCO_Indio Conda_02731_CGH             ;      9999 ;1.0 ;0; 
EOLICA ;  340 ;D4LAME_Lambedor_02731_CGH                ;      9999 ;1.0 ;0; 
EOLICA ;  341 ;D4MACU_Macuco_02731_CGH                  ;      9999 ;1.0 ;0; 
EOLICA ;  342 ;D4PARI_Parisotto_02731_CGH               ;      9999 ;1.0 ;0; 
EOLICA ;  343 ;D4RIOD_Rio dos Indios_02731_PCH          ;      9999 ;1.0 ;0; 
EOLICA ;  344 ;D4RONI_Rondinha Chalana_02731_CGH        ;      9999 ;1.0 ;0; 
EOLICA ;  345 ;D5URT _Rio Tigre_02731_PCH               ;      9999 ;1.0 ;0; 
EOLICA ;  346 ;D4ANTU_Antunes_02733_CGH                 ;      9999 ;1.0 ;0; 
EOLICA ;  347 ;D4CAMB_Camboata_02733_CGH                ;      9999 ;1.0 ;0; 
EOLICA ;  348 ;D4GAR _Garibaldi_02733_UHE               ;      9999 ;1.0 ;0; 
EOLICA ;  349 ;D4PITO_Pito_02733_CGH                    ;      9999 ;1.0 ;0; 
EOLICA ;  350 ;D5WILL_Willy Faller_02733_CGH            ;      9999 ;1.0 ;0; 
EOLICA ;  351 ;D4BRAN_Brancher_02734_CGH                ;      9999 ;1.0 ;0; 
EOLICA ;  352 ;D4IT2A_ITAPOCUZINHO IIA_02754_PCH        ;      9999 ;1.0 ;0; 
EOLICA ;  353 ;D4ITAO_Itapocuzinho II_02754_CGH         ;      9999 ;1.0 ;0; 
EOLICA ;  354 ;D4ITAP_Itapocuzinho I_02754_CGH          ;      9999 ;1.0 ;0; 
EOLICA ;  355 ;D5SNIO_Santoantonio_02754_CGH            ;      9999 ;1.0 ;0; 
EOLICA ;  356 ;D5UBO _Bracinho_02754_UHE                ;      9999 ;1.0 ;0; 
EOLICA ;  357 ;D4BARD_Barra do Leao_02760_PCH           ;      9999 ;1.0 ;0; 
EOLICA ;  358 ;D4MARO_Mario Fett_02760_CGH              ;      9999 ;1.0 ;0; 
EOLICA ;  359 ;D4SANA_Santa Anna_02760_CGH              ;      9999 ;1.0 ;0; 
EOLICA ;  360 ;D4SAOF_Sao Francisco_02760_CGH           ;      9999 ;1.0 ;0; 
EOLICA ;  361 ;D5SPES_Spessatto_02760_CGH               ;      9999 ;1.0 ;0; 
EOLICA ;  362 ;D4IBIR_Ibirama_02765_PCH                 ;      9999 ;1.0 ;0; 
EOLICA ;  363 ;D5UMS _Mafras_02765_PCH                  ;      9999 ;1.0 ;0; 
EOLICA ;  364 ;D4ALTB_Alto Benedito Novo_02780_CGH      ;      9999 ;1.0 ;0; 
EOLICA ;  365 ;D4ALTO_Alto Benedito II_02780_PCH        ;      9999 ;1.0 ;0; 
EOLICA ;  366 ;D4LIBE_LIBERDADE_02780_CGH               ;      9999 ;1.0 ;0; 
EOLICA ;  367 ;D5USM _Santa Maria_02780_PCH             ;      9999 ;1.0 ;0; 
EOLICA ;  368 ;D5UCS _Caveiras_02803_UHE                ;      9999 ;1.0 ;0; 
EOLICA ;  369 ;D5USL _Sao Lourenco_02808_CGH            ;      9999 ;1.0 ;0; 
EOLICA ;  370 ;D4ADOP_Ado Popinhaki_02818_PCH           ;      9999 ;1.0 ;0; 
EOLICA ;  371 ;D5MBS1_Marombas I_02818_CGH              ;      9999 ;1.0 ;0; 
EOLICA ;  372 ;D5MBS2_Marombas Ii_02818_CGH             ;      9999 ;1.0 ;0; 
EOLICA ;  373 ;D5UPY _Pery_02818_UHE                    ;      9999 ;1.0 ;0; 
EOLICA ;  374 ;D4RIOI_Rio Itaiozinho_02829_CGH          ;      9999 ;1.0 ;0; 
EOLICA ;  375 ;D4BESD_Barra Escondida_02832_PCH         ;      9999 ;1.0 ;0; 
EOLICA ;  376 ;D4BURR_Burro Branco I_02832_CGH          ;      9999 ;1.0 ;0; 
EOLICA ;  377 ;D4CORA_Coracao_02832_PCH                 ;      9999 ;1.0 ;0; 
EOLICA ;  378 ;D4LMBI_Lambari_02832_PCH                 ;      9999 ;1.0 ;0; 
EOLICA ;  379 ;D5UPI _Pirai_02834_CGH                   ;      9999 ;1.0 ;0; 
EOLICA ;  380 ;D4HELE_Helena Kuhlemann_02835_CGH        ;      9999 ;1.0 ;0; 
EOLICA ;  381 ;D4KARL_Karl Kuhlemann_02835_CGH          ;      9999 ;1.0 ;0; 
EOLICA ;  382 ;D4APAR_Aparecida_02839_CGH               ;      9999 ;1.0 ;0; 
EOLICA ;  383 ;D4BARI_Barrinha_02839_PCH                ;      9999 ;1.0 ;0; 
EOLICA ;  384 ;D4BRUN_Bruno Heidrich_02842_CGH          ;      9999 ;1.0 ;0; 
EOLICA ;  385 ;D4BRUO_Bruno Heidrich Neto_02842_CGH     ;      9999 ;1.0 ;0; 
EOLICA ;  386 ;D4CURT_Curt Lindner_02842_CGH            ;      9999 ;1.0 ;0; 
EOLICA ;  387 ;D4GED _G & D_02842_CGH                   ;      9999 ;1.0 ;0; 
EOLICA ;  388 ;D4HEID_Heidrich_02842_CGH                ;      9999 ;1.0 ;0; 
EOLICA ;  389 ;D4HORS_Horst Purnhagen_02842_CGH         ;      9999 ;1.0 ;0; 
EOLICA ;  390 ;D4RIOA_Rio das Pacas_02842_CGH           ;      9999 ;1.0 ;0; 
EOLICA ;  391 ;D4RUDL_Rudolf_02842_PCH                  ;      9999 ;1.0 ;0; 
EOLICA ;  392 ;D5USO _Salto (Salto Weissbach)_02851_UHE ;      9999 ;1.0 ;0; 
EOLICA ;  393 ;D4RIOR_Rio Vermelho_02853_CGH            ;      9999 ;1.0 ;0; 
EOLICA ;  394 ;D5MOVE_Moveis Paulo_02853_UFV            ;      9999 ;1.0 ;0; 
EOLICA ;  395 ;D5URVE_Rio Vermelho URVE_02853_CGH       ;      9999 ;1.0 ;0; 
EOLICA ;  396 ;D4CAPI_Capivari_02854_PCH                ;      9999 ;1.0 ;0; 
EOLICA ;  397 ;D4NOVF_Nova Fatima_02854_PCH             ;      9999 ;1.0 ;0; 
EOLICA ;  398 ;D4RIOF_Rio Fortuna_02854_PCH             ;      9999 ;1.0 ;0; 
EOLICA ;  399 ;D4SANO_Santa Rosa_02854_PCH              ;      9999 ;1.0 ;0; 
EOLICA ;  400 ;D5UVAI_Uvaia_02855_CGH                   ;      9999 ;1.0 ;0; 
EOLICA ;  401 ;D4RIOL_Rio Palmeiras I_02857_CGH         ;      9999 ;1.0 ;0; 
EOLICA ;  402 ;D4RPS2_Rio Palmeiras II_02857_CGH        ;      9999 ;1.0 ;0; 
EOLICA ;  403 ;D4INVD_Invernadinha_02859_CGH            ;      9999 ;1.0 ;0; 
EOLICA ;  404 ;D4SAOD_Sao Domingos_02860_CGH            ;      9999 ;1.0 ;0; 
EOLICA ;  405 ;D5ENER_Enercol_02860_CGH                 ;      9999 ;1.0 ;0; 
EOLICA ;  406 ;D4BAND_Bandeirante_02861_PCH             ;      9999 ;1.0 ;0; 
EOLICA ;  407 ;D4BELM_Belmonte_02861_PCH                ;      9999 ;1.0 ;0; 
EOLICA ;  408 ;D4PARA_Paraiso_02861_CGH                 ;      9999 ;1.0 ;0; 
EOLICA ;  409 ;D4PRAT_Prata_02861_PCH                   ;      9999 ;1.0 ;0; 
EOLICA ;  410 ;D4SALT_Salto das Flores_02861_PCH        ;      9999 ;1.0 ;0; 
EOLICA ;  411 ;D4SAOJ_Sao Jorge_02861_PCH               ;      9999 ;1.0 ;0; 
EOLICA ;  412 ;D4DETO_Detofol_02862_CGH                 ;      9999 ;1.0 ;0; 
EOLICA ;  413 ;D4GARC_Garca Branca_02862_PCH            ;      9999 ;1.0 ;0; 
EOLICA ;  414 ;D4MARA_Maria Preta_02862_CGH             ;      9999 ;1.0 ;0; 
EOLICA ;  415 ;D4RONC_Roncador_02862_PCH                ;      9999 ;1.0 ;0; 
EOLICA ;  416 ;D5WRFT_Wasser Kraft_02862_CGH            ;      9999 ;1.0 ;0; 
EOLICA ;  417 ;D4SAD1_Salto Donner I_02866_PCH          ;      9999 ;1.0 ;0; 
EOLICA ;  418 ;D4SALE_Salto Donner II_02866_PCH         ;      9999 ;1.0 ;0; 
EOLICA ;  419 ;D4BARA_Barra Clara_02870_CGH             ;      9999 ;1.0 ;0; 
EOLICA ;  420 ;D4COQU_Coqueiral_02870_CGH               ;      9999 ;1.0 ;0; 
EOLICA ;  421 ;D4PANG_Angelina (Antiga Portob_02870_PCH ;      9999 ;1.0 ;0; 
EOLICA ;  422 ;D4SANT_Santa Ana_02870_PCH               ;      9999 ;1.0 ;0; 
EOLICA ;  423 ;D4MEGA_MEGAWATT SOLAR_02872_UFV          ;      9999 ;1.0 ;0; 
EOLICA ;  424 ;D4NOVA_Nova Aurora_02875_UFV             ;      9999 ;1.0 ;0; 
EOLICA ;  425 ;D5TUBA_Tubarao P&D_02875_UEE             ;      9999 ;1.0 ;0; 
EOLICA ;  426 ;D4BERT_Bertoldo Jacobsen_02882_CGH       ;      9999 ;1.0 ;0; 
EOLICA ;  427 ;D4MEDI_Medio Garcia_02884_CGH            ;      9999 ;1.0 ;0; 
EOLICA ;  428 ;D5UGA _Garcia_02884_UHE                  ;      9999 ;1.0 ;0; 
EOLICA ;  429 ;D5USSB_Sao Sebastiao_02884_PCH           ;      9999 ;1.0 ;0; 
EOLICA ;  430 ;D5UPS _Palmeiras_02885_UHE               ;      9999 ;1.0 ;0; 
EOLICA ;  431 ;D5URC _Cedros (Rio dos Cedros)_02885_UHE ;      9999 ;1.0 ;0; 
EOLICA ;  432 ;D4ARRI_Arroio Trinta_02892_CGH           ;      9999 ;1.0 ;0; 
EOLICA ;  433 ;D4DAPD_DAS PEDRAS - VIDEIRA_02892_CGH    ;      9999 ;1.0 ;0; 
EOLICA ;  434 ;D4DONA_Dona Amelia_02892_CGH             ;      9999 ;1.0 ;0; 
EOLICA ;  435 ;D4ESTR_Estreito_02892_CGH                ;      9999 ;1.0 ;0; 
EOLICA ;  436 ;D4FELZ_Forca e Luz Sao Pedro_02892_CGH   ;      9999 ;1.0 ;0; 
EOLICA ;  437 ;D4SANE_Santo Tessaro_02892_CGH           ;      9999 ;1.0 ;0; 
EOLICA ;  438 ;D5URP _Rio do Peixe_02892_CGH            ;      9999 ;1.0 ;0; 
EOLICA ;  439 ;D4REFE_R & F Energia_02893_CGH           ;      9999 ;1.0 ;0; 
EOLICA ;  440 ;D4CAJ _Caju_02896_CGH                    ;      9999 ;1.0 ;0; 
EOLICA ;  441 ;D4ERNE_Ernesto Lavratti Neto_02896_CGH   ;      9999 ;1.0 ;0; 
EOLICA ;  442 ;D4HACK_Hacker_02896_CGH                  ;      9999 ;1.0 ;0; 
EOLICA ;  443 ;D4LONT_Lontras_02896_CGH                 ;      9999 ;1.0 ;0; 
EOLICA ;  444 ;D4PASS_Passo Ferraz_02896_PCH            ;      9999 ;1.0 ;0; 
EOLICA ;  445 ;D4PCHE_Pacheco_02896_PCH                 ;      9999 ;1.0 ;0; 
EOLICA ;  446 ;D5SPVE_Salto do Passo Velho_02896_PCH    ;      9999 ;1.0 ;0; 
EOLICA ;  447 ;D5XAVA_Xavantina_02896_PCH               ;      9999 ;1.0 ;0; 
EOLICA ;  448 ;A1USPD_Sao Pedro_02901_PCH               ;      9999 ;1.0 ;0; 
EOLICA ;  449 ;A1SJQ _Sao Joaquim_02903_PCH             ;      9999 ;1.0 ;0; 
EOLICA ;  450 ;A1USSI_Sao Simao_02905_PCH               ;      9999 ;1.0 ;0; 
EOLICA ;  451 ;A1UPGA_Pedra do Garrafao_02917_PCH       ;      9999 ;1.0 ;0; 
EOLICA ;  452 ;A1STAF_Francisco Gross_02918_PCH         ;      9999 ;1.0 ;0; 
EOLICA ;  453 ;F1UPG _Galheiros I_02947_PCH             ;      9999 ;1.0 ;0; 
EOLICA ;  454 ;F1UPS _Sao Domingos II_02947_PCH         ;      9999 ;1.0 ;0; 
EOLICA ;  455 ;F1RIAC_RIACHAO(S.Edwiges 1)_02948_PCH    ;      9999 ;1.0 ;0; 
EOLICA ;  456 ;F1SANT_SANTA EDWIGES II_02948_PCH        ;      9999 ;1.0 ;0; 
EOLICA ;  457 ;F1SED3_SANTA EDWIGES III_02948_PCH       ;      9999 ;1.0 ;0; 
EOLICA ;  458 ;F1UMA _Mambai II_02948_PCH               ;      9999 ;1.0 ;0; 
EOLICA ;  459 ;F1USD _Sao Domingos_02948_UHE            ;      9999 ;1.0 ;0; 
EOLICA ;  460 ;F2CEMA_CEM (ANTIGA CAMEN)_02951_UTE      ;      9999 ;1.0 ;0; 
EOLICA ;  461 ;F2GSA _Goiasa_02951_UTE                  ;      9999 ;1.0 ;0; 
EOLICA ;  462 ;F2URO _Rochedo_02951_UHE                 ;      9999 ;1.0 ;0; 
EOLICA ;  463 ;F2PIRA_PIRANHAS_02977_PCH                ;      9999 ;1.0 ;0; 
EOLICA ;  464 ;F2RB1 _CGH RIO BONITO I - GO_02977_CGH   ;      9999 ;1.0 ;0; 
EOLICA ;  465 ;F2RB2 _Rio Bonito II_02977_CGH           ;      9999 ;1.0 ;0; 
EOLICA ;  466 ;F2GOIN_GOIANESIA_02980_UTE               ;      9999 ;1.0 ;0; 
EOLICA ;  467 ;F2JLM _Esplanada (J Machado)_02980_UTE   ;      9999 ;1.0 ;0; 
EOLICA ;  468 ;F2COOP_Cooper-Rubi_02989_UTE             ;      9999 ;1.0 ;0; 
EOLICA ;  469 ;UCUTCI_CARAMURU IT_02997_UTE             ;      9999 ;1.0 ;0; 
EOLICA ;  470 ;A1CACE_Cachoeira do Oito_03015_CGH       ;      9999 ;1.0 ;0; 
EOLICA ;  471 ;A1SANA_Santa Maria_03015_CGH             ;      9999 ;1.0 ;0; 
EOLICA ;  472 ;A1LASA_Lasa_03093_UTE                    ;      9999 ;1.0 ;0; 
EOLICA ;  473 ;A1USAL_Alcon_03099_UTE                   ;      9999 ;1.0 ;0; 
EOLICA ;  474 ;A4COLA_COLOMBO ARIRANHA 2_03100_UTE      ;      9999 ;1.0 ;0; 
EOLICA ;  475 ;A4COLM_COLOMBO ARIRANHA_03100_UTE        ;      9999 ;1.0 ;0; 
EOLICA ;  476 ;A4COLP_COLOMBO PALESTINA_03100_UTE       ;      9999 ;1.0 ;0; 
EOLICA ;  477 ;A4RUET_RUETTE_03101_UTE                  ;      9999 ;1.0 ;0; 
EOLICA ;  478 ;A6YMD _Mandu_03102_UTE                   ;      9999 ;1.0 ;0; 
EOLICA ;  479 ;A4NARD_NARDINI_03103_UTE                 ;      9999 ;1.0 ;0; 
EOLICA ;  480 ;A6UIN4_USINA DA PEDRA 3104_03104_UTE     ;      9999 ;1.0 ;0; 
EOLICA ;  481 ;A4LVN _LAVRINHA_03125_CGH                ;      9999 ;1.0 ;0; 
EOLICA ;  482 ;A4SJO _SAO JOSE_03125_CGH                ;      9999 ;1.0 ;0; 
EOLICA ;  483 ;A4TURV_TURVINHO_03125_CGH                ;      9999 ;1.0 ;0; 
EOLICA ;  484 ;A4DRTI_DR.TITO 2_03130_CGH               ;      9999 ;1.0 ;0; 
EOLICA ;  485 ;A4PINH_PINHEIRINHO_03130_CGH             ;      9999 ;1.0 ;0; 
EOLICA ;  486 ;A4SAOS_SAO SEBASTIAO_03130_CGH           ;      9999 ;1.0 ;0; 
EOLICA ;  487 ;A4RIOD_RIO DO PEIXE (I e II)_03133_UHE   ;      9999 ;1.0 ;0; 
EOLICA ;  488 ;A4SANL_SANTA ALICE_03133_CGH             ;      9999 ;1.0 ;0; 
EOLICA ;  489 ;A4EGBF_CENTRAL B. FIGUEIREDO_03135_CGH   ;      9999 ;1.0 ;0; 
EOLICA ;  490 ;A4MACA_MACACO BRANCO_03135_UHE           ;      9999 ;1.0 ;0; 
EOLICA ;  491 ;A6USIS_USINA SAO LUIZ_03141_UTE          ;      9999 ;1.0 ;0; 
EOLICA ;  492 ;A4PARA_PARANAPANEMA_03145_UHE            ;      9999 ;1.0 ;0; 
EOLICA ;  493 ;A4UBV _BOA VISTA_03145_CGH               ;      9999 ;1.0 ;0; 
EOLICA ;  494 ;A4FART_Fartura_03153_UTE                 ;      9999 ;1.0 ;0; 
EOLICA ;  495 ;A4CATN_Catanduva I_03154_UTE             ;      9999 ;1.0 ;0; 
EOLICA ;  496 ;A4CITR_CITROVITA CATANDUVA_03154_UTE     ;      9999 ;1.0 ;0; 
EOLICA ;  497 ;A4SDO _SAO DOMINGOS_03154_UTE            ;      9999 ;1.0 ;0; 
EOLICA ;  498 ;A4CACN_CACHOEIRINHA_03158_CGH            ;      9999 ;1.0 ;0; 
EOLICA ;  499 ;A4LIMO_LIMOEIRO_03158_CGH                ;      9999 ;1.0 ;0; 
EOLICA ;  500 ;A4LARA_LARANJA DOCE_03171_CGH            ;      9999 ;1.0 ;0; 
EOLICA ;  501 ;A4QUAT_QUATIARA_03174_CGH                ;      9999 ;1.0 ;0; 
EOLICA ;  502 ;A6ULUC_LUCELIA_03177_UTE                 ;      9999 ;1.0 ;0; 
EOLICA ;  503 ;A6UFAU_UFA_03180_UTE                     ;      9999 ;1.0 ;0; 
EOLICA ;  504 ;A4AGUA_AGUA BONITA_03193_UTE             ;      9999 ;1.0 ;0; 
EOLICA ;  505 ;A4TARM_TARUMA_03193_UTE                  ;      9999 ;1.0 ;0; 
EOLICA ;  506 ;A4PARP_PARI_03197_CGH                    ;      9999 ;1.0 ;0; 
EOLICA ;  507 ;A2MALE_MAURICIO_03304_CGH                ;      9999 ;1.0 ;0; 
EOLICA ;  508 ;A2NOM _NOVA MAURICIO_03304_PCH           ;      9999 ;1.0 ;0; 
EOLICA ;  509 ;A5UMP _MIGUEL PEREIRA_03306_CGH          ;      9999 ;1.0 ;0; 
EOLICA ;  510 ;A5USTC_SANTA CECILIA_03306_CGH           ;      9999 ;1.0 ;0; 
